Lateral Profiles,,,,,,,,
Open field,,,,,,,,
SSD=100cm,,,,,,,,
Depth=1.5cm,,,,,,,,
Scanning direction: Crossline,,,,,,,,
Detector: IBA Dosimetry CC13 Ionization chamber,,,,,,,,
,Dose[%],,,,,,,
-14.8,,,,,,2.2666666666666666,60,64.9
-14.7,,,,,,2.3,61.642857142857146,65.1
-14.6,,,,,,2.3,62.56666666666666,65.34
-14.5,,,,,,2.3,63.233333333333334,65.61666666666666
-14.4,,,,,,2.4,63.8,65.86666666666667
-14.3,,,,,,2.4,64.2125,66.03999999999999
-14.2,,,,,,2.5,64.65,66.25
-14.1,,,,,,2.5,64.9857142857143,66.52000000000001
-14,,,,,,2.5,65.3,66.775
-13.9,,,,,,2.6,65.66000000000001,67.01666666666667
-13.8,,,,,,2.6,65.96666666666667,67.18333333333334
-13.7,,,,,,2.7,66.23333333333333,67.45
-13.6,,,,,,2.7,66.56666666666666,67.74
-13.5,,,,,,2.8,66.8,67.9
-13.4,,,,,,2.8,67.06666666666666,68.18333333333334
-13.3,,,,,,2.9,67.34285714285716,68.36666666666667
-13.2,,,,,,2.966666666666667,67.66,68.66666666666666
-13.1,,,,,,3,67.92857142857143,68.9
-13,,,,,,3.1,68.14285714285715,69.12
-12.9,,,,,,3.1,68.42,69.38000000000001
-12.8,,,,,,3.2,68.74,69.66000000000001
-12.7,,,,,,3.3,69,69.88000000000001
-12.6,,,,,,3.3,69.27142857142857,70.08
-12.5,,,,,,3.4,69.5,70.36666666666666
-12.4,,,,,,3.5,69.82,70.6
-12.3,,,,,,3.6,70.07142857142857,70.78333333333333
-12.2,,,,,,3.7,70.35,71.05
-12.1,,,,,,3.8,70.575,71.33333333333333
-12,,,,,,3.9,70.86666666666666,71.6
-11.9,,,,,,4,71.125,71.84285714285714
-11.8,,,,,,4.1,71.425,72.14
-11.7,,,,,,4.2,71.69999999999999,72.33333333333333
-11.6,,,,,,4.3,71.95,72.5
-11.5,,,,,,4.475000000000001,72.22857142857143,72.83333333333333
-11.4,,,,,,4.6,72.55000000000001,73.03999999999999
-11.3,,,,,,4.8,72.78571428571428,73.33333333333333
-11.2,,,,,,5,73.06,73.5
-11.1,,,,,,5.2,73.26666666666667,73.80000000000001
-11,,,,,,5.6,73.65,74.11666666666666
-10.9,,,,,,6.050000000000002,73.85,74.36666666666667
-10.8,,,,,,6.725000000000002,74.13333333333333,74.65
-10.7,,,,,,7.8,74.425,74.85
-10.6,,,,,,9.9,74.76666666666667,75.17142857142858
-10.5,,,,,,13.525000000000016,75,75.43333333333334
-10.4,,,,,,20.03333333333337,75.3,75.7
-10.3,,,,,,28.03333333333338,75.6,75.86666666666667
-10.2,,,,,,37.275000000000034,75.9,76.14
-10.1,,,,,,46.9,76.13999999999999,76.4
-10,,,,,1.3,54.9,76.425,76.63999999999999
-9.9,,,,,1.3,63.07499999999998,76.66,77
-9.8,,,,,1.4,68.55999999999999,76.96000000000001,77.3
-9.7,,,,,1.4,71.7,77.23333333333333,77.5
-9.6,,,,,1.4,73.43333333333332,77.53999999999999,77.78
-9.5,,,,,1.4,74.5,77.78,78.03333333333333
-9.4,,,,,1.5,75.2,78.12857142857142,78.3
-9.3,,,,,1.5,76,78.41428571428571,78.56666666666666
-9.2,,,,,1.5,76.53999999999999,78.72500000000001,78.84
-9.1,,,,,1.5,76.94999999999999,78.93333333333334,79.12
-9,,,,1,1.6,77.36666666666667,79.32000000000001,79.47500000000001
-8.9,,,,1.1,1.6,77.8,79.52857142857142,79.725
-8.8,,,,1.1,1.6,78.16666666666666,79.85000000000001,79.94
-8.7,,,,1.1,1.683333333333334,78.55,80.16000000000001,80.2
-8.6,,,,1.1,1.7,79,80.4,80.4
-8.5,,,,1.1,1.7,79.33333333333333,80.67142857142858,80.8
-8.4,,,,1.2,1.8,79.7,80.94285714285715,81.03999999999999
-8.3,,,,1.2,1.8,80.075,81.28,81.31666666666666
-8.2,,,,1.2,1.8,80.33999999999999,81.52857142857142,81.56666666666666
-8.1,,,,1.2,1.9,80.675,81.8,81.86
-8,,,0.8,1.3,1.9,81.06666666666666,82.2,82.16000000000001
-7.9,,,0.8,1.3,1.975000000000001,81.43333333333334,82.44285714285714,82.44
-7.8,,,0.8,1.3,2,81.76666666666667,82.74285714285715,82.8
-7.7,,,0.8,1.3,2.1,82.05,83.03333333333333,83.11999999999999
-7.6,,,0.8,1.35,2.1,82.375,83.3,83.35714285714286
-7.5,,,0.8,1.4,2.2,82.8,83.63333333333333,83.58333333333333
-7.4,,,0.9,1.4,2.3,83.02499999999999,83.95,83.9
-7.3,,,0.9,1.4,2.3,83.30000000000001,84.16,84.13999999999999
-7.2,,,0.9,1.5,2.4,83.64999999999999,84.5,84.52
-7.1,,,0.9,1.5,2.5,84.03333333333333,84.85714285714286,84.725
-7,,0.5,0.9,1.575000000000001,2.6,84.325,85.07142857142857,85.1
-6.9,,0.5,0.9,1.6,2.633333333333332,84.67999999999999,85.5,85.325
-6.8,,0.5,1,1.6333333333333317,2.7333333333333316,85.03333333333333,85.76,85.675
-6.7,,0.5,1,1.7,2.883333333333334,85.375,86.06,85.875
-6.6,,0.5,1,1.7666666666666682,3,85.7,86.3,86.2
-6.5,0.4,0.5,1,1.8,3.1,85.925,86.53999999999999,86.5
-6.4,0.4,0.6,1,1.85,3.2,86.325,86.925,86.83333333333334
-6.3,0.4,0.6,1.1,1.9,3.3749999999999996,86.6,87.23333333333333,87.13333333333333
-6.2,0.4,0.6,1.1,2,3.5250000000000004,86.875,87.4,87.4
-6.1,0.4,0.6,1.1,2.0400000000000005,3.825,87.26666666666667,87.8,87.8
-6,0.4,0.6,1.2,2.1333333333333333,4.1,87.55,88.125,88.02
-5.9,0.4,0.6,1.2,2.2,4.433333333333334,87.86666666666667,88.43333333333334,88.22
-5.8,0.4,0.6,1.2,2.3,5,88.1,88.7,88.525
-5.7,0.4,0.6,1.3,2.4,5.8,88.43333333333334,89,88.83333333333333
-5.6,0.4,0.7,1.3,2.5,7.1,88.73333333333333,89.2,89.08333333333333
-5.5,0.4,0.7,1.4,2.6,9.425000000000006,89.1,89.56,89.4
-5.4,0.5,0.7,1.4,2.7857142857142856,14,89.4,89.80000000000001,89.64999999999999
-5.3,0.5,0.7,1.5,2.9,21.8,89.73333333333333,90.07499999999999,89.92
-5.2,0.5,0.7,1.5,3,32.22500000000002,90.05,90.43333333333334,90.3
-5.1,0.5,0.7,1.6,3.3,43.733333333333334,90.3,90.675,90.5
-5,0.5,0.8,1.6,3.5,55.25,90.56666666666666,91,90.83333333333334
-4.9,0.5,0.8,1.7,3.8666666666666667,66.02000000000001,90.9,91.24285714285713,91.16666666666666
-4.8,0.5,0.8,1.8,4.3,75.37499999999999,91.2,91.56,91.38
-4.7,0.5,0.8,1.9,5,82.4,91.475,91.8,91.6
-4.6,0.5,0.9,2,6.233333333333333,86.075,91.77499999999999,92.11999999999999,91.9
-4.5,0.6,0.9,2.1,8.2,88,92.06666666666666,92.4,92.1
-4.4,0.6,0.9,2.2,12.399999999999991,89.3,92.35,92.65714285714286,92.46666666666667
-4.3,0.6,1,2.3,19.300000000000015,90.175,92.7,92.92857142857143,92.7
-4.2,0.6,1,2.4,29.2,90.86666666666666,92.9,93.25999999999999,92.95
-4.1,0.6,1,2.6,40.93333333333333,91.36666666666667,93.16666666666667,93.5,93.23333333333333
-4,0.7,1.1,2.8666666666666667,53.1,91.9,93.5,93.71428571428571,93.56666666666666
-3.9,0.7,1.1,3.2,64.59999999999998,92.33333333333333,93.75,93.98,93.85000000000001
-3.8,0.7,1.2,3.6,75.27500000000002,92.72,94.03333333333333,94.34,94.1
-3.7,0.7,1.2,4.266666666666667,83,93.06,94.26666666666667,94.5,94.32857142857142
-3.6,0.8,1.3,5.3,87.96666666666667,93.48,94.6,94.75714285714285,94.63333333333334
-3.5,0.8,1.4,7,90.39999999999999,93.9,94.83333333333333,95.03999999999999,94.85
-3.4,0.8,1.5,10.5,91.8,94.23333333333333,95.11999999999999,95.3,95.1
-3.3,0.9,1.6,16.9,92.86666666666666,94.5,95.36666666666667,95.56,95.36666666666666
-3.2,0.9,1.7,27.3,93.55000000000001,94.9,95.62,95.8,95.6
-3.1,1,1.8333333333333337,38.45,94.1,95.14,95.84,95.93333333333334,95.82000000000001
-3,1,2,51.4,94.6,95.4,96.06,96.26666666666667,96.07499999999999
-2.9,1.1,2.3,63.7,95.025,95.69999999999999,96.35,96.45,96.26
-2.8,1.2,2.7,75.46666666666668,95.36666666666666,95.96666666666667,96.55,96.61999999999999,96.53999999999999
-2.7,1.3,3.2666666666666675,84.06666666666665,95.7,96.35,96.77499999999999,96.85,96.75
-2.6,1.4,4.25,89.8,96,96.5,97.01666666666667,97.1,96.86
-2.5,1.6,5.9,92.6,96.35,96.83333333333334,97.26666666666667,97.26666666666667,97.06
-2.4,1.9,9,94.4,96.72500000000001,97.07499999999999,97.43333333333334,97.56,97.3
-2.3,2.1666666666666665,15,95.3,97,97.3,97.66666666666667,97.7,97.5
-2.2,2.8,25.2,96.05,97.2,97.475,97.8,97.9,97.73333333333333
-2.1,3.633333333333333,36.95,96.5,97.43333333333334,97.7,98.03333333333333,98.1,97.93333333333334
-2,5.2,50.29999999999998,96.96666666666667,97.72500000000001,97.9,98.2,98.24,98.06666666666666
-1.9,7.966666666666663,63.8,97.4,97.9,98.175,98.375,98.4,98.3
-1.8,13.5,75.8,97.7,98.2,98.33333333333333,98.5,98.6,98.4
-1.7,23.7,85.2,97.95,98.3,98.475,98.65,98.7,98.53333333333333
-1.6,35.45000000000001,91.60000000000001,98.2,98.6,98.7,98.86,98.86666666666667,98.71666666666667
-1.5,49.5,94.9,98.45,98.75,98.86666666666667,98.98,98.96000000000001,98.88333333333334
-1.4,62.3,96.4,98.7,98.88000000000001,99,99.1,99.12857142857142,99.05
-1.3,74.66666666666667,97.6,98.9,99.06666666666666,99.2,99.26666666666667,99.3,99.11666666666666
-1.2,85.3,98.1,99,99.2,99.2,99.4,99.4,99.28333333333333
-1.1,92.1,98.65,99.2,99.3,99.4,99.5,99.5,99.35
-1,95.44999999999999,98.95,99.3,99.46666666666667,99.43333333333334,99.6,99.54285714285714,99.4
-0.9,97.19999999999999,99.2,99.45,99.52499999999999,99.56666666666666,99.7,99.66666666666667,99.6
-0.8,98.2,99.4,99.6,99.7,99.63333333333333,99.76,99.7875,99.6
-0.7,98.9,99.6,99.7,99.7,99.7,99.8,99.8,99.7
-0.6,99.3,99.7,99.8,99.8,99.8,99.825,99.88000000000001,99.7
-0.5,99.6,99.8,99.8,99.9,99.9,99.9,99.9,99.85
-0.4,99.7,99.9,99.9,99.9,100,100,99.9,99.9
-0.3,99.86666666666667,100,99.9,100,100,100,100,99.9
-0.2,100,100,100,100,100,100,100,99.9
-0.1,100,100,100,100,100,100,100,99.93333333333334
0,100,100,100,100,100,100,100,100
0.1,100,100,100,100,100,100,100,99.9
0.2,99.9,100,100,100,100,100,100,99.96000000000001
0.3,99.83333333333333,99.9,99.9,99.9,99.96666666666667,99.95,99.91250000000001,99.9
0.4,99.7,99.9,99.8,99.9,99.9,99.9,99.9,99.9
0.5,99.5,99.8,99.8,99.8,99.9,99.9,99.8,99.8
0.6,99.3,99.66666666666667,99.7,99.8,99.8,99.8,99.8,99.71666666666667
0.7,98.8,99.5,99.6,99.7,99.7,99.7,99.74,99.7
0.8,98.1,99.3,99.6,99.6,99.6,99.7,99.7,99.6
0.9,97.1,99.1,99.4,99.5,99.5,99.6,99.58571428571427,99.52499999999999
1,95.3,98.9,99.25,99.4,99.4,99.5,99.5,99.43333333333334
1.1,92,98.5,99.1,99.275,99.3,99.4,99.34,99.38333333333334
1.2,84.94999999999999,98.05,98.9,99.06666666666666,99.2,99.26666666666667,99.3,99.3
1.3,74.5,97.4,98.7,98.93333333333334,99.08,99.1,99.22,99.15
1.4,62.15,96.30000000000001,98.5,98.8,98.9,99,99,99.08333333333333
1.5,48.7,94.7,98.3,98.6,98.7,98.86666666666667,98.94,98.91666666666667
1.6,35.45000000000001,91.35000000000001,98,98.45,98.66,98.6,98.78333333333333,98.75
1.7,23.5,85.1,97.8,98.2,98.4,98.5,98.61666666666666,98.5
1.8,13.8,75.53333333333335,97.5,98.05,98.15,98.4,98.4,98.4
1.9,8,63.4,97.15,97.76666666666667,98,98.23333333333333,98.31666666666666,98.3
2,5.1,50.5,96.7,97.61999999999999,97.8,98,98.14,98.06
2.1,3.6,37.06666666666668,96.4,97.35,97.53333333333333,97.875,97.9,97.9
2.2,2.75,24.9,95.8,97,97.28333333333333,97.7,97.72,97.76
2.3,2.1500000000000004,14.8,95,96.8,97.1,97.46666666666667,97.6,97.53999999999999
2.4,1.85,8.95,94,96.5,96.9,97.3,97.28,97.32
2.5,1.6,5.85,92.5,96.3,96.64999999999999,97.1,97.1,97.1
2.6,1.4,4.2,89.5,95.92500000000001,96.33333333333333,96.83333333333333,96.88333333333334,96.9
2.7,1.3,3.3,84.2,95.56666666666666,96.1,96.57499999999999,96.71666666666667,96.675
2.8,1.2,2.6500000000000004,74.5,95.22500000000001,95.80000000000001,96.3,96.5,96.53333333333333
2.9,1.1,2.3,64.4,94.9,95.5,96.16666666666667,96.2,96.3
3,1,2,51.63333333333335,94.35,95.22500000000001,95.9,96,96.1
3.1,1,1.8,38.45,93.83333333333333,94.9,95.6,95.76666666666667,95.78333333333333
3.2,0.9,1.7,27,93.23333333333333,94.6,95.35000000000001,95.51666666666667,95.55714285714286
3.3,0.9,1.6,16.5,92.6,94.25999999999999,95.1,95.28571428571429,95.36666666666667
3.4,0.8,1.5,10.5,91.60000000000001,93.92500000000001,94.8,95.05,95.08
3.5,0.8,1.4,7,90.16666666666667,93.56666666666666,94.56666666666666,94.80000000000001,94.88000000000001
3.6,0.8,1.3,5.15,87.8,93.2,94.34,94.55,94.6
3.7,0.7,1.25,4.199999999999999,83.14999999999999,92.9,94,94.26,94.38571428571429
3.8,0.7,1.2,3.6,75.03333333333333,92.4,93.76666666666667,93.98,94.08333333333333
3.9,0.7,1.1,3.1,65.03333333333333,92.15,93.55,93.72500000000001,93.83333333333333
4,0.7,1.1,2.8499999999999996,53.10000000000002,91.6,93.3,93.44,93.53333333333333
4.1,0.6,1,2.6,40.3,91.2,92.9,93.2,93.25
4.2,0.6,1,2.4,28.5,90.56666666666666,92.6,92.93333333333334,92.96666666666667
4.3,0.6,0.9,2.3,19.033333333333335,89.86666666666666,92.4,92.66666666666667,92.71666666666667
4.4,0.6,0.9,2.1,11.8,88.94999999999999,92.1,92.36,92.5
4.5,0.6,0.9,2,8.2,87.725,91.8,92.05,92.14
4.6,0.6,0.9,1.9,6.166666666666667,85.7,91.52,91.75,91.9
4.7,0.5,0.8,1.8,5,82.1,91.2,91.55,91.7
4.8,0.5,0.8,1.8,4.320000000000002,75.1,90.9,91.3,91.36
4.9,0.5,0.8,1.7,3.849999999999999,65.7,90.63333333333333,90.92,91.11428571428571
5,0.5,0.8,1.6,3.450000000000001,55.38333333333334,90.34,90.66666666666666,90.8
5.1,0.5,0.7,1.6,3.2666666666666666,43.22499999999998,89.975,90.46,90.56666666666666
5.2,0.5,0.7,1.5,2.983333333333333,32.3,89.7,90.1,90.22500000000001
5.3,0.5,0.7,1.5,2.9,21.966666666666647,89.4,89.76666666666667,89.96
5.4,0.5,0.7,1.4,2.7,14.239999999999984,89.08,89.5,89.66
5.5,0.5,0.7,1.4,2.6,9.575000000000006,88.76666666666667,89.27499999999999,89.38333333333334
5.6,0.4,0.7,1.3,2.5,7.049999999999997,88.5,88.96000000000001,89.13333333333333
5.7,0.4,0.6,1.3,2.3799999999999994,5.7,88.2,88.58333333333333,88.80000000000001
5.8,0.4,0.6,1.2,2.3,5,87.9,88.3,88.46000000000001
5.9,0.4,0.6,1.2,2.2,4.450000000000001,87.57499999999999,88.025,88.26
6,0.4,0.6,1.2,2.1,4.0666666666666655,87.3,87.7,88
6.1,0.4,0.6,1.1,2.0749999999999997,3.75,86.98,87.43333333333334,87.73333333333333
6.2,0.4,0.6,1.1,1.9666666666666666,3.566666666666667,86.64,87.16666666666667,87.4
6.3,0.4,0.6,1.1,1.9,3.4,86.325,86.83333333333333,87.05714285714285
6.4,0.4,0.6,1.1,1.824999999999999,3.2,86,86.6,86.8
6.5,0.4,0.5,1,1.8,3.1,85.63333333333333,86.28,86.46666666666667
6.6,,0.5,1,1.7,3,85.36666666666667,86.02,86.22
6.7,,0.5,1,1.7,2.8199999999999985,85.03333333333333,85.7,85.9
6.8,,0.5,1,1.6,2.7666666666666684,84.7,85.46000000000001,85.6
6.9,,0.5,0.9,1.6,2.6,84.36666666666667,85.07142857142858,85.32000000000001
7,,0.5,0.9,1.5,2.55,84.06,84.78571428571428,85.03999999999999
7.1,,,0.9,1.5,2.4599999999999995,83.75,84.53999999999999,84.75
7.2,,,0.9,1.5,2.4,83.425,84.2,84.48
7.3,,,0.9,1.4,2.3,83.06666666666666,83.96666666666667,84.19999999999999
7.4,,,0.9,1.4,2.2333333333333316,82.825,83.58,83.88333333333334
7.5,,,0.8,1.4,2.2,82.4,83.32857142857142,83.63333333333333
7.6,,,0.8,1.3,2.1,82.1,83.03333333333333,83.36666666666667
7.7,,,0.8,1.3,2.1,81.8,82.66,83.05
7.8,,,0.8,1.3,2,81.45,82.4,82.80000000000001
7.9,,,0.8,1.3,1.9,81.14999999999999,82.2,82.44285714285714
8,,,0.8,1.2,1.9,80.83333333333334,81.86,82.1
8.1,,,,1.2,1.9,80.46666666666667,81.56,81.88333333333334
8.2,,,,1.2,1.8,80.13333333333333,81.28,81.55
8.3,,,,1.2,1.8,79.7,80.92,81.35
8.4,,,,1.1,1.7,79.375,80.65,81.05
8.5,,,,1.1,1.7,79,80.34,80.78
8.6,,,,1.1,1.7,78.66666666666667,80.06666666666666,80.44
8.7,,,,1.1,1.6,78.33333333333333,79.73333333333333,80.24
8.8,,,,1.1,1.6,77.9,79.53333333333333,79.95
8.9,,,,1.1,1.6,77.575,79.26666666666667,79.75
9,,,,1,1.524999999999999,77.15,78.97142857142858,79.4
9.1,,,,,1.5,76.7,78.66666666666666,79.1
9.2,,,,,1.5,76.16666666666667,78.325,78.83333333333334
9.3,,,,,1.5,75.7,78.03999999999999,78.6
9.4,,,,,1.4,75.06,77.83999999999999,78.33333333333333
9.5,,,,,1.4,74.26666666666667,77.5125,78.05
9.6,,,,,1.4,73.13333333333333,77.27777777777777,77.775
9.7,,,,,1.4,71.6,77.03333333333333,77.53999999999999
9.8,,,,,1.3,68.40000000000002,76.7,77.24
9.9,,,,,1.3,62.84999999999998,76.4,76.98
10,,,,,1.3,55.4,76.16666666666667,76.69999999999999
10.1,,,,,,46.8,75.83333333333333,76.4
10.2,,,,,,37.36666666666671,75.55714285714285,76.1
10.3,,,,,,28.099999999999973,75.3,75.9
10.4,,,,,,19.79999999999997,75.03999999999999,75.66666666666666
10.5,,,,,,13.64999999999998,74.72,75.36666666666667
10.6,,,,,,9.719999999999994,74.425,75.2
10.7,,,,,,7.849999999999995,74.2,74.9
10.8,,,,,,6.733333333333336,73.9,74.66666666666667
10.9,,,,,,6.033333333333337,73.65,74.33333333333333
11,,,,,,5.560000000000002,73.375,74.11428571428571
11.1,,,,,,5.2,73.06,73.85000000000001
11.2,,,,,,5,72.82000000000001,73.52857142857142
11.3,,,,,,4.766666666666668,72.5,73.33333333333334
11.4,,,,,,4.6,72.225,73.08
11.5,,,,,,4.424999999999999,71.95714285714286,72.86666666666667
11.6,,,,,,4.3,71.7,72.55
11.7,,,,,,4.2,71.46666666666667,72.36
11.8,,,,,,4.1,71.2,72.08
11.9,,,,,,3.9199999999999986,70.86666666666666,71.82857142857142
12,,,,,,3.8,70.66666666666667,71.56666666666666
12.1,,,,,,3.7,70.33333333333333,71.26666666666667
12.2,,,,,,3.7,70.07142857142857,71.075
12.3,,,,,,3.533333333333332,69.78571428571429,70.825
12.4,,,,,,3.5,69.56,70.625
12.5,,,,,,3.4,69.275,70.36666666666667
12.6,,,,,,3.3,68.98,70.03999999999999
12.7,,,,,,3.2,68.66,69.92
12.8,,,,,,3.2,68.425,69.63333333333333
12.9,,,,,,3.1,68.16666666666667,69.32
13,,,,,,3.0199999999999987,67.91666666666667,69.1
13.1,,,,,,3,67.61999999999999,68.93333333333334
13.2,,,,,,2.9,67.35714285714286,68.63333333333334
13.3,,,,,,2.9,67.06666666666666,68.4
13.4,,,,,,2.8,66.8,68.2
13.5,,,,,,2.7750000000000017,66.5,67.95
13.6,,,,,,2.7,66.28,67.675
13.7,,,,,,2.6500000000000004,65.96000000000001,67.48333333333333
13.8,,,,,,2.6,65.69999999999999,67.23333333333333
13.9,,,,,,2.6,65.36,67
14,,,,,,2.5,65.08,66.8
14.1,,,,,,2.5,64.74,66.5
14.2,,,,,,2.4,64.38,66.26
14.3,,,,,,2.4,64.02,66.05
14.4,,,,,,2.4,63.53333333333333,65.82
14.5,,,,,,2.3,63,65.6
14.6,,,,,,2.3,62.3625,65.375
14.7,,,,,,2.2750000000000017,61.42499999999999,65.125
14.8,,,,,,2.2,59.879999999999995,64.93333333333334
14.9,,,,,,2.2,57.05999999999998,64.7
15,,,,,,2.1,52.199999999999946,64.5
15.1,,,,,,2.1,45.85,64.24285714285715
15.2,,,,,,,38.7,64.02
15.3,,,,,,,31.4,63.8
15.4,,,,,,,23.799999999999937,63.6
15.5,,,,,,,17.1,63.28
15.6,,,,,,,12.399999999999984,63.114285714285714
15.7,,,,,,,9.300000000000011,62.9
15.8,,,,,,,7.700000000000004,62.68333333333334
15.9,,,,,,,6.779999999999996,62.457142857142856
16,,,,,,,6.2399999999999975,62.220000000000006
16.1,,,,,,,5.82857142857143,62
16.2,,,,,,,5.542857142857145,61.83333333333333
16.3,,,,,,,5.3166666666666655,61.6
16.4,,,,,,,5.119999999999998,61.31999999999999
16.5,,,,,,,4.95,61.13333333333333
16.6,,,,,,,4.8,60.925
16.7,,,,,,,4.7,60.75
16.8,,,,,,,4.560000000000002,60.480000000000004
16.9,,,,,,,4.457142857142856,60.28333333333333
17,,,,,,,4.4,60.03333333333333
17.1,,,,,,,4.3,59.849999999999994
17.2,,,,,,,4.2,59.580000000000005
17.3,,,,,,,4.1,59.4
17.4,,,,,,,4,59.233333333333334
17.5,,,,,,,3.9166666666666656,58.96666666666667
17.6,,,,,,,3.8,58.7
17.7,,,,,,,3.7333333333333316,58.53333333333333
17.8,,,,,,,3.675000000000001,58.25
17.9,,,,,,,3.6,58.06666666666667
18,,,,,,,3.5,57.82857142857142
18.1,,,,,,,3.460000000000002,57.650000000000006
18.2,,,,,,,3.4,57.46666666666667
18.3,,,,,,,3.3199999999999985,57.21666666666667
18.4,,,,,,,3.3,56.925
18.5,,,,,,,3.2,56.75
18.6,,,,,,,3.2,56.5
18.7,,,,,,,3.1,56.25
18.8,,,,,,,3.1,56.04
18.9,,,,,,,3,55.82000000000001
19,,,,,,,2.9800000000000013,55.56666666666667
19.1,,,,,,,2.9,55.3
19.2,,,,,,,2.9,55.06666666666666
19.3,,,,,,,2.8,54.75
19.4,,,,,,,2.8,54.349999999999994
