Lateral Profiles,,,,,,,,
Open field,,,,,,,,
SSD=100cm,,,,,,,,
Depth=2.4cm,,,,,,,,
Scanning direction: Crossline,,,,,,,,
Detector: IBA Dosimetry CC13 Ionization chamber,,,,,,,,
,Dose[%],,,,,,,
-14.8,,,,,,1.7,46.320000000000014,50.519999999999996
-14.7,,,,,,1.7,47.40000000000001,50.72
-14.6,,,,,,1.7,48.24000000000001,50.98
-14.5,,,,,,1.8,48.88000000000001,51.22
-14.4,,,,,,1.8,49.42,51.48
-14.3,,,,,,1.8,49.88000000000001,51.72
-14.2,,,,,,1.9,50.260000000000005,51.919999999999995
-14.1,,,,,,1.9,50.620000000000005,52.18
-14,,,,,,1.9,51.02,52.419999999999995
-13.9,,,,,,2,51.32000000000001,52.68
-13.8,,,,,,2,51.620000000000005,52.919999999999995
-13.7,,,,,,2.039999999999998,51.92,53.18
-13.6,,,,,,2.1,52.220000000000006,53.419999999999995
-13.5,,,,,,2.1,52.52,53.62
-13.4,,,,,,2.2,52.760000000000005,53.88
-13.3,,,,,,2.2,53.120000000000005,54.18
-13.2,,,,,,2.2399999999999975,53.36,54.419999999999995
-13.1,,,,,,2.3,53.660000000000004,54.68
-13,,,,,,2.3399999999999976,53.96,54.919999999999995
-12.9,,,,,,2.4,54.220000000000006,55.18
-12.8,,,,,,2.5,54.52,55.419999999999995
-12.7,,,,,,2.5,54.86,55.68
-12.6,,,,,,2.6,55.06,55.98
-12.5,,,,,,2.6400000000000006,55.36,56.22
-12.4,,,,,,2.7,55.660000000000004,56.48
-12.3,,,,,,2.8,55.919999999999995,56.78
-12.2,,,,,,2.9,56.160000000000004,57.08
-12.1,,,,,,2.9400000000000004,56.519999999999996,57.32
-12,,,,,,3.0400000000000005,56.82,57.58
-11.9,,,,,,3.1400000000000006,57.06,57.82
-11.8,,,,,,3.2400000000000007,57.419999999999995,58.08
-11.7,,,,,,3.4,57.660000000000004,58.38
-11.6,,,,,,3.5400000000000005,57.919999999999995,58.68
-11.5,,,,,,3.7400000000000007,58.22,58.98
-11.4,,,,,,3.9400000000000004,58.56,59.22
-11.3,,,,,,4.180000000000001,58.86,59.54
-11.2,,,,,,4.480000000000001,59.160000000000004,59.88
-11.1,,,,,,4.880000000000001,59.46,60.12
-11,,,,,,5.420000000000002,59.76,60.38
-10.9,,,,,,6.200000000000003,60.06,60.68
-10.8,,,,,,7.240000000000003,60.32,60.98
-10.7,,,,,,8.840000000000007,60.660000000000004,61.28
-10.6,,,,,,11.52000000000001,60.96,61.58
-10.5,,,,,,15.840000000000014,61.36,61.88
-10.4,,,,,,21.44000000000002,61.62,62.18
-10.3,,,,,,28.10000000000002,61.919999999999995,62.48
-10.2,,,,,,35.14000000000002,62.26,62.839999999999996
-10.1,,,,,1,42.08000000000002,62.519999999999996,63.18
-10,,,,,1,48.22000000000001,62.86,63.48
-9.9,,,,,1,53.24000000000001,63.22,63.78
-9.8,,,,,1.1,56.620000000000005,63.519999999999996,64.08
-9.7,,,,,1.1,58.760000000000005,63.86,64.38
-9.6,,,,,1.1,60.18000000000001,64.22,64.74
-9.5,,,,,1.1,61.300000000000004,64.62,65.08
-9.4,,,,,1.2,62.160000000000004,64.92,65.38
-9.3,,,,,1.2,62.82,65.22,65.74
-9.2,,,,,1.2,63.52,65.62,66.08
-9.1,,,,,1.2,64.08,65.92,66.38
-9,,,,0.8,1.3,64.62,66.26,66.74
-8.9,,,,0.9,1.3,65.08,66.62,67.08
-8.8,,,,0.9,1.3,65.58,66.92,67.38
-8.7,,,,0.9,1.3,65.98,67.36,67.74
-8.6,,,,0.9,1.4,66.48,67.72,68.08
-8.5,,,,0.9,1.4,66.88,68.02,68.44
-8.4,,,,0.9,1.4,67.28,68.32000000000001,68.83999999999999
-8.3,,,,1,1.5,67.74,68.82000000000001,69.17999999999999
-8.2,,,,1,1.5,68.08,69.12,69.47999999999999
-8.1,,,,1,1.5,68.58,69.52,69.83999999999999
-8,,,0.6,1,1.6,68.98,69.92,70.24
-7.9,,,0.6,1.0599999999999994,1.6,69.38,70.22,70.58
-7.8,,,0.6599999999999994,1.1,1.7,69.78,70.62,70.94
-7.7,,,0.7,1.1,1.7,70.17999999999999,71.02,71.33999999999999
-7.6,,,0.7,1.1,1.8,70.58,71.46000000000001,71.67999999999999
-7.5,,,0.7,1.1,1.8,70.98,71.82000000000001,72.03999999999999
-7.4,,,0.7,1.2,1.9,71.44,72.16,72.44
-7.3,,,0.7,1.2,2,71.88,72.52,72.83999999999999
-7.2,,,0.7,1.2,2,72.28,72.92,73.24
-7.1,,,0.7599999999999995,1.3,2.1,72.67999999999999,73.32000000000001,73.64
-7,,0.4,0.8,1.3,2.2,73.08,73.67999999999999,74.03999999999999
-6.9,,0.4,0.8,1.3599999999999994,2.3,73.52000000000001,74.12,74.38
-6.8,,0.4,0.8,1.4,2.4,73.98,74.56,74.8
-6.7,,0.4,0.8,1.4,2.5,74.32000000000001,74.92,75.24
-6.6,,0.4199999999999989,0.8599999999999994,1.5,2.7,74.78,75.32000000000001,75.64
-6.5,0.3,0.5,0.9,1.5,2.8,75.17999999999999,75.72,75.97999999999999
-6.4,0.3,0.5,0.9,1.6,3,75.64,76.12,76.39999999999999
-6.3,0.3,0.5,0.9,1.6599999999999995,3.2,76.08,76.52,76.84
-6.2,0.3,0.5,0.9,1.7,3.5,76.48,76.92,77.24000000000001
-6.1,0.3,0.5,1,1.8,3.9,76.92,77.32000000000001,77.64
-6,0.3400000000000006,0.5,1,1.8599999999999994,4.4,77.38,77.76,78.04
-5.9,0.4,0.5,1,1.9599999999999993,5,77.78,78.22,78.44
-5.8,0.4,0.5,1.1,2.0599999999999996,5.9,78.28,78.62,78.89999999999999
-5.7,0.4,0.5,1.1,2.1599999999999997,7.2,78.67999999999999,79.12,79.34
-5.6,0.4,0.6,1.1,2.3,9,79.17999999999999,79.52,79.74000000000001
-5.5,0.4,0.6,1.2,2.4599999999999995,12.1,79.58,79.92,80.14
-5.4,0.4,0.6,1.2,2.6599999999999997,17.2,80.02000000000001,80.38,80.54
-5.3,0.4,0.6,1.3,2.8599999999999994,24.5,80.53999999999999,80.82000000000001,81.06
-5.2,0.4,0.6,1.3,3.1199999999999988,33.3,80.92,81.28,81.54
-5.1,0.4,0.6200000000000002,1.4,3.5199999999999987,42.9,81.38,81.82000000000001,81.94
-5,0.4,0.7,1.4599999999999993,3.979999999999998,52.6,81.82000000000001,82.22,82.39999999999999
-4.9,0.4,0.7,1.5,4.579999999999998,61.3,82.32000000000001,82.66,82.84
-4.8,0.4400000000000006,0.7,1.6,5.399999999999997,68.7,82.78,83.06,83.3
-4.7,0.5,0.7,1.7,6.6199999999999966,73.8,83.34,83.52,83.74000000000001
-4.6,0.5,0.7200000000000003,1.8599999999999994,8.359999999999994,77,83.78,84.02,84.2
-4.5,0.5,0.8,1.9599999999999993,11.11999999999999,79.2,84.17999999999999,84.47999999999999,84.64
-4.4,0.5,0.8,2.1599999999999997,15.839999999999984,80.8,84.72,84.97999999999999,85.1
-4.3,0.5,0.9,2.3599999999999994,22.99999999999998,82.1,85.12,85.38,85.54
-4.2,0.5,0.9,2.6199999999999988,31.859999999999978,83,85.62,85.82000000000001,85.94
-4.1,0.6,0.9200000000000003,2.9199999999999986,41.879999999999974,83.9,86.12,86.32000000000001,86.39999999999999
-4,0.6,1,3.3799999999999986,52.21999999999997,84.7,86.52000000000001,86.72,86.89999999999999
-3.9,0.6,1.1,3.979999999999998,61.85999999999998,85.5,86.98,87.22,87.34
-3.8,0.6,1.1200000000000003,4.7399999999999975,70.31999999999998,86.2,87.48,87.72,87.8
-3.7,0.7,1.2200000000000002,5.859999999999997,76.59999999999998,86.8,88.02000000000001,88.12,88.3
-3.6,0.7,1.3200000000000003,7.439999999999995,80.55999999999999,87.4,88.48,88.62,88.74000000000001
-3.5,0.7400000000000005,1.4200000000000002,9.899999999999991,83.16,87.9,88.88,89.02,89.2
-3.4,0.8,1.6,14.019999999999985,84.92,88.6,89.38,89.47999999999999,89.7
-3.3,0.8400000000000006,1.8200000000000003,20.57999999999998,86.32,89.1,89.82000000000001,89.96000000000001,90.14
-3.2,0.9400000000000003,2.0200000000000005,29.339999999999993,87.5,89.6,90.32000000000001,90.47999999999999,90.6
-3.1,1,2.3200000000000003,39.84000000000001,88.46,90.2,90.78,90.92,91.04
-3,1.14,2.7400000000000007,50.74000000000001,89.24000000000001,90.7,91.22,91.42,91.44
-2.9,1.2399999999999998,3.260000000000001,61.38000000000001,90.04,91.1,91.67999999999999,91.82000000000001,91.89999999999999
-2.8,1.4399999999999997,4.000000000000002,71.06,90.74000000000001,91.7,92.08,92.22,92.34
-2.7,1.64,5.040000000000002,78.78,91.34,92.2,92.58,92.67999999999999,92.8
-2.6,1.8799999999999997,6.600000000000003,83.7,91.97999999999999,92.7,93.08,93.12,93.24000000000001
-2.5,2.28,8.920000000000003,86.88000000000001,92.58,93.2,93.48,93.58,93.64
-2.4,2.82,12.720000000000008,89.1,93.12,93.7,93.92,93.92,94.04
-2.3,3.499999999999999,19.02000000000001,90.72,93.67999999999999,94.1,94.38,94.42,94.5
-2.2,4.4399999999999995,27.800000000000015,91.96,94.12,94.6,94.74,94.82000000000001,94.88
-2.1,5.959999999999998,38.460000000000015,93.04,94.62,95,95.17999999999999,95.32000000000001,95.3
-2,8.199999999999998,50.16000000000002,93.8,95.08,95.4,95.53999999999999,95.62,95.67999999999999
-1.9,11.959999999999997,61.72000000000002,94.54,95.58,95.9,95.98,95.96000000000001,96.04
-1.8,18.059999999999995,72.20000000000002,95.08,96.02,96.3,96.28,96.38,96.44
-1.7,27.099999999999994,80.60000000000002,95.58,96.32000000000001,96.7,96.64,96.76,96.84
-1.6,37.57999999999999,86.76,96.28,96.66,96.9,97.08,97.06,97.17999999999999
-1.5,49.63999999999999,90.58,96.72,97.12,97.3,97.38,97.32000000000001,97.47999999999999
-1.4,61.53999999999999,93,97.22,97.47999999999999,97.7,97.74,97.66,97.78
-1.3,72.28,94.64,97.56,97.92,97.9,97.98,98.02,98.08
-1.2,81.69999999999999,95.82000000000001,98.02,98.16,98.3,98.24,98.26,98.32000000000001
-1.1,88.4,96.78,98.32000000000001,98.42,98.5,98.58,98.52,98.58
-1,92.3,97.46000000000001,98.56,98.66,98.8,98.78,98.86,98.82000000000001
-0.9,94.80000000000001,98.04,98.92,98.92,99.1,99.03999999999999,99.06,99.02
-0.8,96.44,98.46000000000001,99.16,99.1,99.3,99.24,99.22,99.22
-0.7,97.56,98.92,99.36,99.26,99.4,99.44,99.46000000000001,99.42
-0.6,98.36,99.22,99.56,99.56,99.5,99.64,99.56,99.62
-0.5,98.98,99.52,99.7,99.66,99.7,99.74,99.7,99.76
-0.4,99.38,99.7,99.8,99.8,99.8,99.84,99.8,99.86
-0.3,99.74,99.82,99.9,99.9,99.9,99.9,99.9,99.9
-0.2,99.9,99.92,99.9,99.96000000000001,100,100,100,99.96000000000001
-0.1,100,100,100,100,100,100,100,100
0,100,100,100,100,100,100,100,100
0.1,100,100,100,100,100,100,100,100
0.2,99.9,99.9,99.9,99.94,100,100,99.94,99.94
0.3,99.76,99.8,99.9,99.84,99.9,99.9,99.9,99.9
0.4,99.42,99.7,99.74,99.74,99.8,99.8,99.8,99.84
0.5,99.02,99.56,99.7,99.64,99.7,99.7,99.7,99.74
0.6,98.39999999999999,99.25999999999999,99.44,99.53999999999999,99.6,99.56,99.6,99.58
0.7,97.6,98.96,99.24,99.28,99.3,99.36,99.44,99.38
0.8,96.48,98.53999999999999,99.14,99.1,99.2,99.16,99.24,99.17999999999999
0.9,94.86,98.06,98.78,98.94,99,98.96000000000001,99.08,99.03999999999999
1,92.4,97.53999999999999,98.53999999999999,98.64,98.8,98.76,98.84,98.83636363636364
1.1,88.52,96.92,98.28,98.44,98.5,98.56,98.64,98.55000000000001
1.2,81.96000000000001,95.97999999999999,97.98,98.14,98.1,98.26,98.38,98.30000000000001
1.3,72.56,94.76,97.58,97.78,97.8,98.02,98.08,98.05000000000001
1.4,61.86000000000001,93.2,97.17999999999999,97.44,97.5,97.62,97.78,97.75
1.5,49.96000000000001,90.9,96.72,97.08,97.2,97.36,97.48,97.44999999999999
1.6,37.86000000000001,87.2,96.28,96.67999999999999,96.9,97.06,97.08,97.15
1.7,27.340000000000007,81.25999999999999,95.78,96.34,96.5,96.72,96.78,96.8
1.8,18.280000000000005,73.13999999999999,95.22,95.92,96.1,96.32000000000001,96.38,96.4
1.9,12.080000000000004,62.859999999999985,94.58,95.48,95.6,95.92,96.02000000000001,96
2,8.300000000000002,51.23999999999998,93.86,94.98,95.2,95.52,95.58,95.65
2.1,5.980000000000001,39.65999999999998,93,94.58,94.9,95.12,95.28,95.3
2.2,4.500000000000001,28.739999999999984,92.10000000000001,94.08,94.4,94.72,94.88,94.9
2.3,3.5400000000000005,19.83999999999999,90.88,93.62,94,94.26,94.48,94.5
2.4,2.7800000000000002,13.139999999999993,89.26,93.08,93.5,93.92,94.02000000000001,94.1
2.5,2.3200000000000003,9.219999999999995,87.18,92.52000000000001,93,93.47999999999999,93.58,93.65
2.6,1.9200000000000004,6.719999999999998,84.06,91.92,92.6,92.97999999999999,93.17999999999999,93.2
2.7,1.6600000000000001,5.179999999999998,79.1,91.36,92.1,92.47999999999999,92.67999999999999,92.8
2.8,1.4600000000000002,4.099999999999999,71.83999999999999,90.72,91.5,92.02,92.28,92.35
2.9,1.2600000000000002,3.339999999999999,62.599999999999994,90.06,91,91.56,91.86,91.9
3,1.1,2.7599999999999993,51.779999999999994,89.36,90.5,91.12,91.38,91.5
3.1,1,2.3599999999999994,40.85999999999999,88.5,90,90.72,90.94,91.05
3.2,0.9,2.0599999999999996,30.460000000000015,87.44,89.5,90.22,90.52000000000001,90.55
3.3,0.8599999999999994,1.7799999999999998,21.320000000000025,86.34,88.9,89.78,89.98,90.1
3.4,0.8,1.5799999999999998,14.580000000000016,84.88,88.4,89.32000000000001,89.53999999999999,89.7
3.5,0.7599999999999995,1.4,10.28000000000001,83.10000000000001,87.8,88.88,89.08,89.25
3.6,0.7,1.3,7.7000000000000055,80.44000000000001,87.2,88.28,88.67999999999999,88.75
3.7,0.7,1.2,5.980000000000004,76.30000000000001,86.6,87.82000000000001,88.17999999999999,88.25
3.8,0.6,1.1,4.900000000000003,69.92000000000003,86,87.38,87.67999999999999,87.8
3.9,0.6,1.0799999999999998,4.060000000000002,61.440000000000026,85.3,86.92,87.17999999999999,87.35
4,0.6,1,3.4800000000000013,51.74000000000003,84.5,86.47999999999999,86.78,86.85
4.1,0.6,0.9799999999999998,2.9800000000000013,41.50000000000003,83.7,85.92,86.32000000000001,86.4
4.2,0.5,0.9,2.680000000000001,31.520000000000028,82.9,85.52,85.92,85.95
4.3,0.5,0.8799999999999998,2.4400000000000004,22.580000000000023,81.8,85.08,85.38,85.5
4.4,0.5,0.8,2.1400000000000006,15.660000000000016,80.6,84.52,84.92,85.05
4.5,0.5,0.8,2.0400000000000005,11.02000000000001,78.9,84.12,84.48,84.6
4.6,0.5,0.7799999999999997,1.8400000000000005,8.240000000000006,76.8,83.62,84.02000000000001,84.15
4.7,0.5,0.7,1.7400000000000007,6.580000000000004,73.4,83.17999999999999,83.58,83.7
4.8,0.4599999999999994,0.7,1.6400000000000006,5.440000000000003,68.2,82.72,83.17999999999999,83.25
4.9,0.4,0.7,1.5400000000000007,4.560000000000002,60.7,82.22,82.67999999999999,82.8
5,0.4,0.7,1.5,3.980000000000001,51.9,81.72,82.17999999999999,82.35
5.1,0.4,0.6,1.4,3.4800000000000013,42.3,81.38,81.78,81.9
5.2,0.4,0.6,1.3400000000000005,3.1400000000000006,32.8,80.82000000000001,81.32000000000001,81.5
5.3,0.4,0.6,1.3,2.8400000000000003,24.1,80.42,80.84,81.05
5.4,0.4,0.6,1.2,2.6400000000000006,16.9,79.92,80.48,80.6
5.5,0.4,0.6,1.2,2.4400000000000004,12,79.46000000000001,80.02000000000001,80.2
5.6,0.4,0.6,1.1400000000000006,2.3,8.9,79.12,79.52000000000001,79.8
5.7,0.4,0.5,1.1,2.1400000000000006,7.1,78.67999999999999,79.08,79.35
5.8,0.4,0.5,1.1,2.0400000000000005,5.9,78.12,78.67999999999999,78.9
5.9,0.4,0.5,1,1.9400000000000006,5,77.72,78.28,78.5
6,0.35999999999999943,0.5,1,1.8400000000000005,4.3,77.32000000000001,77.88,78.1
6.1,0.3,0.5,1,1.7400000000000007,3.9,76.82000000000001,77.48,77.7
6.2,0.3,0.5,0.9400000000000006,1.7,3.5,76.42,77.08,77.25
6.3,0.3,0.5,0.9,1.6400000000000006,3.2,75.97999999999999,76.58,76.8
6.4,0.3,0.5,0.9,1.5400000000000007,2.9,75.52,76.17999999999999,76.4
6.5,,0.5,0.9,1.5,2.8,75.12,75.78,76
6.6,,0.48000000000000115,0.8400000000000006,1.4400000000000006,2.6,74.67999999999999,75.38,75.6
6.7,,0.4,0.8,1.4,2.5,74.28,74.98,75.2
6.8,,0.4,0.8,1.4,2.4,73.88,74.58,74.8
6.9,,0.4,0.8,1.3400000000000005,2.3,73.42,74.17999999999999,74.4
7,,,0.8,1.3,2.2,72.92,73.72,74
7.1,,,0.7400000000000005,1.3,2.1,72.62,73.38,73.6
7.2,,,0.7,1.2400000000000007,2,72.22,72.98,73.2
7.3,,,0.7,1.2,1.9,71.82000000000001,72.58,72.85
7.4,,,0.7,1.2,1.9,71.32000000000001,72.17999999999999,72.45
7.5,,,0.7,1.1400000000000006,1.8,70.92,71.84,72.05000000000001
7.6,,,0.7,1.1,1.7,70.58,71.44,71.7
7.7,,,0.7,1.1,1.7,70.12,71.08,71.3
7.8,,,0.6400000000000006,1.1,1.7,69.72,70.64,70.94999999999999
7.9,,,0.6,1,1.6,69.22,70.28,70.6
8,,,0.6,1,1.6,68.82000000000001,69.88,70.2
8.1,,,,1,1.5,68.42,69.48,69.85
8.2,,,,1,1.5,68.02,69.12,69.5
8.3,,,,1,1.4,67.62,68.78,69.15
8.4,,,,0.9,1.4,67.32000000000001,68.48,68.8
8.5,,,,0.9,1.4,66.88,68.12,68.4
8.6,,,,0.9,1.4,66.38,67.67999999999999,68.05000000000001
8.7,,,,0.9,1.3,65.96000000000001,67.38,67.75
8.8,,,,0.9,1.3,65.52,66.98,67.4
8.9,,,,0.8,1.3,65.02,66.67999999999999,67.05000000000001
9,,,,0.8,1.2,64.52,66.28,66.7
9.1,,,,,1.2,64.08,65.94,66.35
9.2,,,,,1.2,63.48,65.58,66.05000000000001
9.3,,,,,1.2,62.88,65.28,65.75
9.4,,,,,1.1,62.13999999999999,64.98,65.44999999999999
9.5,,,,,1.1,61.3,64.58,65.1
9.6,,,,,1.1,60.26,64.24,64.75
9.7,,,,,1.1,58.879999999999995,63.919999999999995,64.44999999999999
9.8,,,,,1.1,56.779999999999994,63.580000000000005,64.1
9.9,,,,,1,53.499999999999986,63.24,63.75
10,,,,,1,48.679999999999986,62.94,63.45
10.1,,,,,1,42.61999999999998,62.62,63.15
10.2,,,,,,35.759999999999984,62.339999999999996,62.85
10.3,,,,,,28.69999999999998,61.980000000000004,62.55
10.4,,,,,,22.019999999999982,61.68,62.2
10.5,,,,,,16.259999999999984,61.339999999999996,61.9
10.6,,,,,,11.87999999999999,61.080000000000005,61.599999999999994
10.7,,,,,,8.999999999999995,60.74,61.3
10.8,,,,,,7.359999999999997,60.38,61.05
10.9,,,,,,6.2399999999999975,60.14,60.75
11,,,,,,5.479999999999998,59.74,60.45
11.1,,,,,,4.919999999999999,59.54,60.15
11.2,,,,,,4.519999999999999,59.24,59.85
11.3,,,,,,4.159999999999999,58.88,59.55
11.4,,,,,,3.9599999999999995,58.54,59.25
11.5,,,,,,3.7599999999999993,58.24,58.95
11.6,,,,,,3.5599999999999996,57.980000000000004,58.7
11.7,,,,,,3.4,57.68,58.45
11.8,,,,,,3.2599999999999993,57.38,58.15
11.9,,,,,,3.1599999999999997,57.080000000000005,57.85
12,,,,,,3.0599999999999996,56.839999999999996,57.55
12.1,,,,,,2.9599999999999995,56.54,57.3
12.2,,,,,,2.8599999999999994,56.24,57.05
12.3,,,,,,2.8,55.94,56.75
12.4,,,,,,2.7,55.64,56.5
12.5,,,,,,2.6,55.38,56.25
12.6,,,,,,2.5599999999999996,55.080000000000005,55.95
12.7,,,,,,2.5,54.839999999999996,55.7
12.8,,,,,,2.4600000000000004,54.54,55.45
12.9,,,,,,2.4,54.239999999999995,55.2
13,,,,,,2.360000000000002,53.98,54.95
13.1,,,,,,2.3,53.67999999999999,54.65
13.2,,,,,,2.2600000000000025,53.379999999999995,54.4
13.3,,,,,,2.2,53.14,54.15
13.4,,,,,,2.1600000000000024,52.839999999999996,53.9
13.5,,,,,,2.1,52.54,53.65
13.6,,,,,,2.0600000000000023,52.239999999999995,53.4
13.7,,,,,,2,51.94,53.15
13.8,,,,,,2,51.64,52.9
13.9,,,,,,1.9600000000000022,51.339999999999996,52.65
14,,,,,,1.9,51.08,52.4
14.1,,,,,,1.9,50.67999999999999,52.2
14.2,,,,,,1.8600000000000023,50.279999999999994,51.95
14.3,,,,,,1.8,49.94,51.7
14.4,,,,,,1.8,49.519999999999996,51.45
14.5,,,,,,1.7600000000000022,48.98,51.2
14.6,,,,,,1.7,48.35999999999999,51
14.7,,,,,,1.7,47.65999999999999,50.75
14.8,,,,,,1.7,46.639999999999986,50.5
14.9,,,,,,1.6,45.25999999999998,50.3
15,,,,,,1.6,43.01999999999997,50.05
15.1,,,,,,1.6,39.759999999999955,49.8
15.2,,,,,,1.6,35.459999999999944,49.6
15.3,,,,,,,30.33999999999994,49.4
15.4,,,,,,,25.039999999999942,49.15
15.5,,,,,,,19.799999999999944,48.9
15.6,,,,,,,15.079999999999949,48.7
15.7,,,,,,,11.339999999999964,48.5
15.8,,,,,,,8.739999999999975,48.3
15.9,,,,,,,7.079999999999984,48.05
16,,,,,,,6.059999999999991,47.8
16.1,,,,,,,5.419999999999993,47.6
