Lateral Profiles,,,,,,,,
Open field,,,,,,,,
SSD=100cm,,,,,,,,
Depth=10cm,,,,,,,,
Scanning direction: Crossline,,,,,,,,
Detector: IBA Dosimetry CC13 Ionization chamber,,,,,,,,
,Dose[%],,,,,,,
-5.1,0.9200000000000003,1.5,3.4599999999999995,9.179999999999998,69.94,83.2,83.74000000000001,83.9
-5,1,1.6,3.6,10.539999999999997,73.5,83.6,84.14,84.3
-4.9,1,1.6,3.819999999999999,12.479999999999997,75.89999999999999,84.1,84.54,84.7
-4.8,1.0200000000000002,1.7,4.06,15.359999999999994,77.74,84.5,84.96000000000001,85.1
-4.7,1.1,1.7799999999999998,4.319999999999999,19.89999999999999,79.26,84.9,85.42,85.6
-4.6,1.1,1.8799999999999997,4.619999999999999,26.29999999999999,80.47999999999999,85.4,85.84,86
-4.5,1.2,1.9,4.919999999999999,34.25999999999999,81.4,85.9,86.24000000000001,86.4
-4.4,1.2,2,5.419999999999999,43.25999999999999,82.4,86.3,86.64,86.8
-4.3,1.2200000000000002,2.1,5.979999999999998,52.29999999999999,83.22,86.7,87.06,87.2
-4.2,1.3,2.28,6.639999999999998,60.87999999999999,84.1,87.2,87.54,87.7
-4.1,1.4,2.3799999999999994,7.439999999999998,68.39999999999998,84.74,87.7,87.94,88.1
-4,1.4200000000000002,2.5,8.559999999999997,74.1,85.44,88.1,88.44,88.5
-3.9,1.5,2.6799999999999997,9.979999999999995,77.97999999999999,86.12,88.6,88.84,88.9
-3.8,1.6,2.8799999999999994,12.019999999999994,80.66,86.75999999999999,88.9,89.24000000000001,89.4
-3.7,1.7,3.0799999999999996,15.079999999999991,82.46,87.4,89.4,89.64,89.8
-3.6,1.7200000000000002,3.28,19.779999999999983,84.04,87.96,89.8,90.04,90.2
-3.5,1.9,3.5799999999999996,26.539999999999978,85.28,88.53999999999999,90.3,90.44,90.7
-3.4,2,3.9599999999999995,34.89999999999998,86.4,89.16,90.8,90.94,91
-3.3,2.1200000000000006,4.359999999999999,44.39999999999997,87.42,89.56,91.1,91.34,91.5
-3.2,2.3200000000000003,4.859999999999999,54.29999999999999,88.30000000000001,90.14,91.5,91.72,91.8
-3.1,2.5200000000000005,5.519999999999999,63.64000000000001,88.96,90.64,91.9,92.06,92.3
-3,2.72,6.399999999999999,71.72000000000001,89.72,91.16,92.3,92.54,92.6
-2.9,3.0200000000000005,7.559999999999998,78.12,90.42,91.64,92.8,92.94,93.1
-2.8,3.3400000000000003,9.119999999999997,82.42,91.06,92.24,93.2,93.26,93.5
-2.7,3.760000000000001,11.259999999999996,85.28,91.66,92.68,93.6,93.72,93.8
-2.6,4.36,14.419999999999995,87.34,92.14,93.14,94.1,94.11999999999999,94.2
-2.5,5.000000000000002,19.59999999999999,88.98,92.75999999999999,93.66,94.4,94.46000000000001,94.6
-2.4,5.920000000000002,26.87999999999999,90.46,93.44,93.98,94.8,94.84,95
-2.3,7.160000000000002,36.11999999999999,91.5,93.96,94.44,95.1,95.22,95.3
-2.2,8.940000000000003,46.539999999999985,92.44,94.38000000000001,94.96,95.5,95.54,95.7
-2.1,11.640000000000006,57.219999999999985,93.17999999999999,94.84,95.36,95.9,95.84,96
-2,15.640000000000008,67.24,93.97999999999999,95.36,95.75999999999999,96.3,96.24000000000001,96.4
-1.9,21.780000000000012,75.88,94.67999999999999,95.82000000000001,96.16,96.6,96.61999999999999,96.7
-1.8,30.160000000000014,82.6,95.28,96.18,96.48,96.9,96.84,97
-1.7,40.40000000000001,87.3,95.78,96.46,96.86,97.2,97.14,97.3
-1.6,51.52000000000001,90.24,96.32000000000001,96.86,97.25999999999999,97.5,97.52,97.5
-1.5,62.35999999999999,92.39999999999999,96.82000000000001,97.25999999999999,97.46,97.8,97.74000000000001,97.8
-1.4,72.49999999999999,93.96,97.22,97.68,97.94,98.1,98.02,98.1
-1.3,80.8,95.10000000000001,97.56,98.03999999999999,98.18,98.3,98.3,98.4
-1.2,87.08,96.10000000000001,97.92,98.28,98.38000000000001,98.6,98.5,98.6
-1.1,91.18,96.92,98.32000000000001,98.48,98.58,98.8,98.64,98.8
-1,93.68,97.64,98.56,98.75999999999999,98.88000000000001,99,98.92,99
-0.9,95.36,98.14,98.86,99.08,99.1,99.2,99.11999999999999,99.1
-0.8,96.72,98.56,99.12,99.28,99.28,99.4,99.22,99.3
-0.7,97.67999999999999,98.98,99.36,99.38000000000001,99.58,99.6,99.42,99.5
-0.6,98.46000000000001,99.28,99.56,99.5,99.68,99.7,99.61999999999999,99.6
-0.5,98.94,99.48,99.66,99.68,99.78,99.8,99.72,99.7
-0.4,99.34,99.68,99.86,99.78,99.88000000000001,99.9,99.82,99.8
-0.3,99.64,99.88000000000001,99.9,99.8,99.9,99.9,99.9,99.9
-0.2,99.9,99.9,99.96000000000001,99.9,100,99.9,99.92,100
-0.1,100,100,100,100,100,100,100,100
0,100,100,100,100,100,100,100,100
0.1,100,100,100,100,100,100,100,100
0.2,99.88000000000001,100,100,100,100,100,100,100
0.3,99.68,99.9,99.9,99.92,99.9,99.9,100,99.9
0.4,99.44,99.8,99.84,99.82,99.9,99.9,99.9,99.8
0.5,98.96,99.52,99.64,99.7,99.8,99.8,99.8,99.7
0.6,98.52,99.32,99.44,99.52,99.61999999999999,99.7,99.7,99.6
0.7,97.80000000000001,99.04,99.34,99.4,99.5,99.5,99.58,99.5
0.8,96.78,98.64,99.14,99.11999999999999,99.4,99.3,99.38000000000001,99.3
0.9,95.54,98.26,98.88,98.92,99.2,99.2,99.2,99.1
1,93.8,97.66,98.53999999999999,98.72,98.94,99,99.08,99
1.1,91.38,96.98,98.28,98.61999999999999,98.64,98.8,98.88000000000001,98.8
1.2,87.46000000000001,96.19999999999999,97.88,98.32,98.42,98.5,98.68,98.6
1.3,81.34,95.22,97.58,98.04,98.11999999999999,98.3,98.46,98.4
1.4,73.08,93.96,97.17999999999999,97.64,97.82,98.1,98.16,98.1
1.5,63.14000000000001,92.38,96.67999999999999,97.32,97.61999999999999,97.8,97.88000000000001,97.8
1.6,52.26,90.24000000000001,96.24,96.94,97.16,97.5,97.58,97.5
1.7,41.11999999999998,87.06,95.78,96.64,96.84,97.1,97.25999999999999,97.3
1.8,30.779999999999987,82.16000000000001,95.32000000000001,96.22,96.54,96.8,96.88000000000001,97
1.9,22.379999999999992,75.36000000000001,94.72,95.76,96.04,96.5,96.58,96.7
2,15.999999999999993,66.62000000000002,93.96,95.32,95.72,96.2,96.36,96.4
2.1,11.799999999999995,56.44000000000001,93.25999999999999,94.92,95.34,95.9,95.96,96
2.2,9.099999999999998,45.680000000000014,92.52000000000001,94.52,94.84,95.4,95.56,95.7
2.3,7.259999999999998,35.500000000000014,91.60000000000001,93.94,94.44,95.1,95.25999999999999,95.3
2.4,5.999999999999998,26.260000000000012,90.48,93.44,94.04,94.8,94.96,95
2.5,5.119999999999999,19.140000000000008,89.11999999999999,92.88,93.54,94.3,94.56,94.6
2.6,4.339999999999999,14.120000000000005,87.4,92.36,93.14,93.9,94.16,94.2
2.7,3.839999999999999,11.060000000000004,85.34,91.76,92.66,93.6,93.78,93.8
2.8,3.3599999999999994,8.900000000000002,82.42,91.17999999999999,92.14,93.1,93.36,93.5
2.9,2.9799999999999995,7.440000000000002,78,90.56,91.66,92.7,92.98,93.1
3,2.7599999999999993,6.300000000000002,71.77999999999999,89.86,91.16,92.4,92.64,92.6
3.1,2.4799999999999995,5.480000000000001,63.65999999999999,89.16,90.66,92,92.18,92.3
3.2,2.28,4.780000000000001,54.16000000000002,88.4,90.16,91.5,91.86,91.8
3.3,2.1,4.260000000000001,44.300000000000026,87.4,89.64,91,91.36,91.5
3.4,2,3.8400000000000003,34.800000000000026,86.5,89.14,90.6,90.96,91
3.5,1.8799999999999997,3.5400000000000005,26.300000000000022,85.32000000000001,88.54,90.2,90.48,90.7
3.6,1.7799999999999998,3.3200000000000003,19.580000000000016,84.02000000000001,87.94,89.7,90.16,90.2
3.7,1.6799999999999997,3.0200000000000005,15.060000000000011,82.54,87.36,89.2,89.75999999999999,89.8
3.8,1.5799999999999998,2.8200000000000003,12.020000000000008,80.62,86.67999999999999,88.8,89.25999999999999,89.4
3.9,1.5,2.6200000000000006,9.960000000000004,77.82000000000001,86.06,88.4,88.86,88.9
4,1.4799999999999998,2.5200000000000005,8.540000000000004,73.86000000000001,85.46000000000001,88,88.38000000000001,88.5
4.1,1.3799999999999997,2.3200000000000003,7.500000000000003,68.12,84.76,87.5,88.03999999999999,88.1
4.2,1.3,2.22,6.660000000000003,60.70000000000001,83.98,87.1,87.56,87.7
4.3,1.2799999999999998,2.1200000000000006,6.020000000000002,52.08000000000001,83.17999999999999,86.7,87.08,87.2
4.4,1.2,2.0200000000000005,5.480000000000001,43.02000000000002,82.28,86.2,86.66,86.8
4.5,1.1799999999999997,1.9200000000000002,4.980000000000001,34.08000000000001,81.4,85.8,86.28,86.4
4.6,1.1,1.8200000000000003,4.680000000000001,26.32000000000001,80.30000000000001,85.3,85.94,86
4.7,1.1,1.8,4.340000000000001,19.88000000000001,79.12,84.9,85.38000000000001,85.6
4.8,1,1.7,4.080000000000001,15.380000000000006,77.66,84.4,85.06,85.1
4.9,1,1.6200000000000003,3.8400000000000003,12.440000000000003,75.88000000000001,84,84.66,84.7
5,1,1.6,3.6400000000000006,10.480000000000002,73.46000000000001,83.6,84.24,84.3
5.1,0.9799999999999998,1.5,3.4400000000000004,9.120000000000001,69.98,83.1,83.75999999999999,83.9
5.2,0.9,1.5,3.3,8.180000000000001,64.88000000000001,82.7,83.28,83.5
5.3,0.9,1.4,3.1400000000000006,7.36,58.12000000000001,82.3,82.96,83.1
5.4,0.8799999999999998,1.4,3,6.760000000000001,50.22000000000001,81.8,82.53999999999999,82.6
5.5,0.8,1.3,2.9,6.160000000000001,41.78000000000001,81.3,82.14,82.2
5.6,0.8,1.3,2.7400000000000007,5.740000000000001,33.420000000000016,80.9,81.68,81.8
5.7,0.8,1.2,2.6400000000000006,5.340000000000001,26.00000000000001,80.5,81.25999999999999,81.5
5.8,0.8,1.2,2.5400000000000005,5.040000000000001,19.960000000000008,80,80.86,81
5.9,0.7,1.2,2.4400000000000004,4.82,15.680000000000007,79.6,80.46,80.7
6,0.7,1.1,2.3400000000000003,4.5200000000000005,12.760000000000003,79.1,80.03999999999999,80.3
6.1,0.7,1.1,2.3,4.32,10.880000000000003,78.7,79.58,79.9
6.2,0.7,1.1,2.2,4.12,9.520000000000001,78.2,79.25999999999999,79.5
6.3,0.7,1,2.1400000000000006,3.9200000000000004,8.580000000000002,77.9,78.84,79.1
6.4,0.7,1,2.1,3.819999999999999,7.780000000000001,77.4,78.38000000000001,78.7
6.5,0.680000000000001,1,2,3.6199999999999988,7.159999999999997,77,77.96000000000001,78.3
6.6,,0.9199999999999988,1.9400000000000006,3.5199999999999987,6.639999999999997,76.5,77.56,77.9
6.7,,0.9,1.9,3.4,6.2399999999999975,76.2,77.24,77.5
6.8,,0.9,1.8,3.219999999999999,5.839999999999997,75.7,76.86000000000001,77.1
6.9,,0.9,1.8,3.1199999999999988,5.539999999999997,75.3,76.46000000000001,76.7
7,,0.9,1.7,3.0199999999999987,5.3199999999999985,74.8,76.06,76.3
7.1,,0.819999999999999,1.7,2.9199999999999986,5.019999999999999,74.4,75.66000000000001,75.9
7.2,,,1.6,2.9,4.8199999999999985,74,75.26,75.6
7.3,,,1.6,2.719999999999999,4.619999999999998,73.6,74.86000000000001,75.2
7.4,,,1.5400000000000007,2.7,4.419999999999999,73.1,74.48,74.9
7.5,,,1.5,2.6,4.2399999999999975,72.7,74.16000000000001,74.5
7.6,,,1.4400000000000006,2.5,4.119999999999998,72.3,73.76,74.1
7.7,,,1.4,2.4199999999999986,4,71.9,73.36000000000001,73.7
7.8,,,1.4,2.4,3.8199999999999985,71.4,72.98,73.4
7.9,,,1.3400000000000005,2.3,3.719999999999999,71,72.58,73
8,,,1.3,2.219999999999999,3.6199999999999988,70.6,72.26,72.7
8.1,,,1.3,2.2,3.5,70.2,71.88000000000001,72.3
8.2,,,1.3,2.1,3.4,69.7,71.56,71.9
8.3,,,,2.1,3.3,69.3,71.18,71.6
8.4,,,,2,3.2,68.9,70.84,71.2
8.5,,,,2,3.1,68.4,70.36000000000001,70.9
8.6,,,,1.9,3,68,70.06,70.5
8.7,,,,1.9,2.9199999999999986,67.6,69.76,70.2
8.8,,,,1.819999999999999,2.9,67.1,69.38000000000001,69.9
8.9,,,,1.8,2.8,66.7,69.06,69.5
9,,,,1.7199999999999989,2.7,66.3,68.68,69.2
9.1,,,,1.7,2.6199999999999988,65.8,68.36000000000001,68.8
9.2,,,,1.7,2.6,65.4,67.96000000000001,68.5
9.3,,,,1.6,2.5,64.8,67.58,68.2
9.4,,,,,2.4199999999999986,64.4,67.36000000000001,67.9
9.5,,,,,2.4,64,66.96000000000001,67.5
9.6,,,,,2.3199999999999985,63.4,66.56,67.2
9.7,,,,,2.3,62.9,66.28,66.9
9.8,,,,,2.2,62.3,65.88000000000001,66.6
9.9,,,,,2.2,61.6,65.58,66.2
10,,,,,2.1,61,65.26,65.9
10.1,,,,,2.1,60.2,64.88000000000001,65.6
10.2,,,,,2.0199999999999987,59.3,64.66000000000001,65.3
10.3,,,,,2,58.3,64.38000000000001,65
10.4,,,,,1.9199999999999988,57.1,63.96,64.7
10.5,,,,,,55.4,63.660000000000004,64.4
10.6,,,,,,52.9,63.28,64.1
10.7,,,,,,49.4,62.980000000000004,63.8
10.8,,,,,,44.6,62.68000000000001,63.5
10.9,,,,,,39,62.36,63.2
11,,,,,,33.1,62.06,62.9
11.1,,,,,,27.1,61.68000000000001,62.6
11.2,,,,,,21.7,61.38,62.3
11.3,,,,,,17.2,61.080000000000005,62
11.4,,,,,,14,60.84,61.8
11.5,,,,,,11.8,60.480000000000004,61.4
11.6,,,,,,10.4,60.160000000000004,61.2
11.7,,,,,,9.4,59.88,60.8
11.8,,,,,,8.6,59.56,60.6
11.9,,,,,,8,59.26,60.3
12,,,,,,7.5,58.96,60
12.1,,,,,,7.1,58.660000000000004,59.7
12.2,,,,,,6.8,58.36,59.5
12.3,,,,,,6.5,57.96,59.2
12.4,,,,,,6.2,57.660000000000004,58.9
12.5,,,,,,6,57.38,58.7
12.6,,,,,,5.8,57.080000000000005,58.4
12.7,,,,,,5.6,56.78,58.1
12.8,,,,,,5.5,56.56,57.8
12.9,,,,,,5.3,56.26,57.6
13,,,,,,5.2,55.88,57.3
13.1,,,,,,5,55.580000000000005,57
13.2,,,,,,4.9,55.36,56.8
13.3,,,,,,4.7,55.06,56.5
13.4,,,,,,4.6,54.68000000000001,56.3
13.5,,,,,,4.5,54.38,56
13.6,,,,,,4.4,54.160000000000004,55.8
13.7,,,,,,4.3,53.86,55.5
13.8,,,,,,4.2,53.56,55.3
13.9,,,,,,4.1,53.26,55
14,,,,,,4,52.96,54.7
14.1,,,,,,3.9,52.660000000000004,54.5
14.2,,,,,,3.8,52.28,54.2
14.3,,,,,,3.8,52.06,54
14.4,,,,,,3.7,51.68000000000001,53.8
14.5,,,,,,3.6,51.46,53.5
14.6,,,,,,3.5,51.06,53.3
14.7,,,,,,3.4,50.76,53
14.8,,,,,,3.4,50.440000000000005,52.8
14.9,,,,,,3.3,50.06,52.5
15,,,,,,3.3,49.68000000000001,52.3
15.1,,,,,,3.2,49.36,52.1
15.2,,,,,,3.1,48.96,51.9
15.3,,,,,,3.1,48.56,51.6
15.4,,,,,,3,48.06,51.3
15.5,,,,,,3,47.56,51.1
15.6,,,,,,2.9,47.02,50.9
15.7,,,,,,2.8,46.42,50.7
15.8,,,,,,2.8,45.620000000000005,50.4
15.9,,,,,,2.8,44.7,50.2
16,,,,,,,43.44000000000001,50
16.1,,,,,,,41.680000000000014,49.8
16.2,,,,,,,39.08000000000002,49.5
16.3,,,,,,,35.72000000000002,49.3
